164.763353699697	0.0951423219430203
329.367552456303	0.138804734363329
493.971751212908	0.0913768532511552
658.575949969514	0.104973511854261
987.784347482725	0.0104893892391553
1152.38854623933	0.0342223944582837
1316.99274499594	0.011861642131189
1481.59694375254	0.0129043018930355
2518.60339591916	0.0128629498695115
2683.20759467576	0.0117803561725317
2847.81179343237	0.0342246659353381
3012.41599218897	0.0104612043516217
3341.62438970218	0.10478492642262
3506.22858845879	0.091461054943193
3670.8327872154	0.139084427982593
3835.436985972	0.0955652651891619
