105.2899	#C1	#G1	#G2	#G3	#G4	#G5		#G2	35.08572	52.63676	105.2899	210.5961	421.2086	842.4336		0	0.05828817	0.1274669	0.7179417	0.06974048	0.0185348	0.008027961		
333.45341	F2	F3	E4	E5	E6	B6		E4	87.738845	175.49405	333.45341	666.92317	1333.8627	1999.0471		0	0.10007795	0.066138192	0.76200183	0.066324401	0.0039575682	0.0015000582		
491.41277	B2	B3	B4	B5	B6	B6		B4	122.84092	245.69821	491.41277	982.84189	1965.7001	1999.0471		0	0.30399979	0.19562341	0.48844766	0.0081859068	0.0018861942	0.0018570368		
438.75965	#G2	#A3	A4	A5	A6	B6		A4	105.28988	228.14717	438.75965	877.53565	1755.0877	1999.0471		0	0.16493623	0.17920927	0.59788334	0.055299151	0.002103074	0.00056894107		
438.75965	#G2	#A3	A4	A5	A6	B6		A4	105.28988	228.14717	438.75965	877.53565	1755.0877	1999.0471		0	0.062934982	0.28042507	0.61475568	0.035610423	0.0043440801	0.0019297614		
122.8409	#C1	#C2	B2	B3	B4	B5		B2	35.08572	70.1878	122.8409	245.6982	491.4128	982.8419		0	0.1570943	0.06524655	0.4684609	0.2052003	0.09311798	0.01087994		
193.04509	#G1	#G2	G3	G4	G5	G6		G3	52.636765	105.28988	193.04509	386.10653	772.22941	1544.4752		0	0.049914403	0.33297743	0.50675587	0.089920941	0.016830171	0.0036011821		
175.49405	D1	F2	F3	F4	F5	F6		F3	36.840829	87.738845	175.49405	351.00445	702.02525	1404.0668		0	0.00013512673	0.058920958	0.72289644	0.18323949	0.032128329	0.0026796569		
333.45341	F2	F3	E4	E5	E6	B6		E4	87.738845	175.49405	333.45341	666.92317	1333.8627	1999.0471		0	0.053894273	0.43089883	0.44209918	0.064772886	0.0079777436	0.00035708307		
1474.271	#F4	#F5	#F6	B6	B6	B6		#F6	368.55549	737.12733	1474.271	1999.0471	1999.0471	1999.0471		0	0.036301543	0.17105948	0.79076588	0.00062436577	0.00062436577	0.00062436577		
333.45341	F2	E3	E4	E5	E6	B6		E4	87.738845	168.47363	333.45341	666.92317	1333.8627	1999.0471		0	0.23381815	0.00021477326	0.70798194	0.034115318	0.02334487	0.0005249441		
122.8409	#C1	C2	B2	B3	B4	B5		B2	35.08572	64.92249	122.8409	245.6982	491.4128	982.8419		0	0.02342999	0.0002419296	0.5755448	0.2827153	0.08198148	0.03608651		
