#G2	#G0	#G1	#G2	#G3	#G4	#G5	
0	0.02164981	0.8005587	0.8131128	0.6172792	0.5300517	0.248629	

E4	#G-5	B-10	F-8	B-5	B-5	F-5	
333.4534	0.8044496	0.02999195	0.08707722	0.9891449	0.9393984	0.6838386	
0	0.9861042	0.5356642	0.8020914	0.06694626	0.01817753	0.7837365	

#G2	#A-5	#C-7	#F-7	A-8	B-5	#G-6	
105.2899	0.8990049	0.137869	0.1821411	0.1069417	0.939661	0.4106291	
0	0.6259376	0.2178016	0.04181986	0.6164435	0.3544557	0.9843494	

#G2	B-5	F-6	B-7	F-5	#G-6	G-5	
105.2899	0.9883023	0.3366993	0.2441653	0.6801784	0.4115935	0.7505201	
0	0.7668314	0.6623819	0.2955073	0.5278468	0.6026382	0.5835332	

#C0	C-5	#F-5	#F-6	F-6	#A-6	A-7	
17.5347	0.51182	0.71957	0.354534	0.346449	0.454695	0.217732	
0	0.0825927	0.996156	0.971259	0.886544	0.413427	0.125655	

#C1	G-5	E-11	#A-5	F-9	#F-5	#A-7	
35.0857	0.782872	0.00980225	0.922332	0.0426599	0.70434	0.224277	
0	0.693788	0.843213	0.770954	0.378186	0.729513	0.269055	

B2	#D-5	#F-7	G-5	A-8	#G-8	G-7	
122.8409	0.6237164	0.1771238	0.7669217	0.1078889	0.09909528	0.1932453	
0	0.2364449	0.8296434	0.9344783	0.1822275	0.4897638	0.8958916	

#G2	D-5	#D-6	F-6	C-5	E-5	G-6	
105.2899	0.5572952	0.3119401	0.3389557	0.5101525	0.6289239	0.3908548	
0	0.7724951	0.1789825	0.2101456	0.9063643	0.1015339	0.05461662	

B2	C-4	B-6	#C-7	#A-5	#F-5	F-6	
122.8409	0.9975603	0.4856517	0.1375466	0.9273562	0.713574	0.3432879	
0	0.8116026	0.8944478	0.3900049	0.9174938	0.6183374	0.9360273	

B2	E-5	#G-6	A-5	#C-5	#C-5	#D-5	
122.8409	0.6464774	0.3982822	0.8352205	0.5522616	0.5493085	0.6194716	
0	0.833152	0.7498222	0.3224604	0.9791291	0.3304236	0.3606366	

B2	B-6	B-5	A-5	B-5	#F-6	D-6	
122.8409	0.4923451	0.9727339	0.8378032	0.9541745	0.356869	0.2815016	
0	0.6947432	0.327755	0.7390722	0.03192263	0.6626538	0.2303831	

B2	#D-5	G-9	#A-6	#F-5	D-6	#C-7	
